,_id,Car_Name,OverAll_Rating,Price,Rating_Title,Reviews_Description,Review_Author,User_Rating,Review_Date
0,62cf079c7587fda9ee4b9d67,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Strong Engine,This vehicle is cool with a strong engine and good for a hedgy ride. But utility wise this is not the vehicle to go with. It does not have any boot space plus this vehicle is more of for a show and statusÂ than normal day-to-day usage.,rajeev sharma,3.5,"Jul 11, 2022"
1,62cf079e7587fda9ee4b9d68,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Amazing Car,This isÂ an amazing 4x4 car in this budgetÂ with extreme featuresÂ and itsÂ awesome look. Thar is enough comfortable for all people. The muscular body is just awesome and the interior is so cool.,subhajit dhali,4.5,"Jul 05, 2022"
2,62cf079e7587fda9ee4b9d69,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Good Car,"It's aÂ good car, specially made for off-road purposes. Getting into the rear seats might be difficult for aged persons. Although it's a rough and tough car in the segment, there's no need to think about it.Â Go for it. 
",abhishek hazarika,4.5,"Jul 04, 2022"
3,62cf079e7587fda9ee4b9d6a,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Mahindra Thar Is Amazing Car,"This is an amazingÂ and fully stylish car,Â but the mileage is very low. The overall driving experience is also good, andÂ the performance is unbelievable.",user,4.5,"Jun 28, 2022"
4,62cf079f7587fda9ee4b9d6b,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Thar Looks Awesome,It is aÂ nice car with comfort and features. It looksÂ awesome and maintenance cost isÂ low.,rocky ashik,5.0,"Jun 24, 2022"
5,62cf079f7587fda9ee4b9d6c,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Fabulous Car,It is a fabulous car. OverallÂ its looks are good and adorable. But the main problem is the low space in the boot and the 2nd-row seats are not so well.Â Mahindra Thar is a good car for going to mountain areas.,nishant deka,4.5,"Jun 22, 2022"
6,62cf079f7587fda9ee4b9d6d,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Amazing Car,"From having only a diesel burner to not having air conditioning, the Thar has now evolved into a true-blue SUV. Offered with both a 2.0-litreÂ turbocharged petrol unit and a 2.2-litre diesel unit now, Thar even offers automatic transmission; something that was never heard of before.",srk lakhwad saypur surajkumar,4.5,"Jun 15, 2022"
7,62cf079f7587fda9ee4b9d6e,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Best Car In The Segment,"The Thar is a very nice car when we see it from the front side it seems to look like Jeep Wrangler. It is the rival of Creta, Harrier, Hector, and Astor. It basically comes with two types of the body which is a convertible and hard top model, it gives you a nice mileage in this price range, when you drive this you can sit very comfortably. Thar is ...",parbati debnath,5.0,"Jun 15, 2022"
8,62cf07a07587fda9ee4b9d6f,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Need Improvement,"It's good but it is great if you will consider it as a 2 seater, back seats aren't that bad but it isn't easy to go there.Â Mahindra should have given a 5-door version in Thar, And in soft-top Thar,Â there is a crinkling sound above the speed of 70km/h which is very irritating.Â Mahindra should improve brakes also.Â Other than these...",rakshit chaudhary,4.5,"Jun 14, 2022"
9,62cf07a07587fda9ee4b9d70,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Best Car With Comfort And Power,"This is the best car with comfort, power, and build quality for very tough conditions. It is the best for off-roading in mountain areas.",hanan wanie,4.5,"Jun 09, 2022"
10,62cf07a07587fda9ee4b9d71,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Looks Good And Comfortable To Drive,I amÂ satisfied with it. Its look is so good and comfortable to drive. Overall the car's performance is too good for the road.,rutul mahyavanshi,4.5,"Jun 03, 2022"
11,62cf07a07587fda9ee4b9d72,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Looks Good And Performs Well,"It is a very good lookingÂ car, and engine performance is also good. I drive this car and feel very comfortable sittingÂ and 4/4 is wonderful. I have driven on a hill stationÂ and off-road.Â They give good performance all the time at 15.2kmpl. It's a nice car and it's my favourite car. They will give good satisfaction to buyers. The...",vedant sankhe,4.5,"Jun 03, 2022"
12,62cf07a07587fda9ee4b9d73,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Powerful Vehicle,Mahindra car's engine is one of the most powerful engines and most valuable carsÂ in the world. I love Thar because of its good-looking body and durability. The power and performance are just amazing.,ajay sharma,5.0,"Jun 01, 2022"
13,62cf07a17587fda9ee4b9d74,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Amazing To Drive,"This is a fabulous vehicle within this price range. I have the LX petrol hardtop variant, it is amazing to drive and handling is smooth. I suggest everyone go for this vehicle and the off-roading experience is also really awesome. I love this car.Â ",mohammed ayaan ,4.5,"May 31, 2022"
14,62cf07a17587fda9ee4b9d75,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Best Car,"Best car to drive and have a little luxury experience. Low maintenance cost with an accurate car gear system, and anti-breaking system in the car.",mohit ,4.5,"May 30, 2022"
15,62cf07a17587fda9ee4b9d76,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Best Performance Car,"It is the best model and best selling car. Its look,Â performance, and style are really good. The Thar is like an impressive car,Â andÂ IÂ gave it 4.8 due to its mileage. Its mileage is some low so it is one point.",jayesh m shah ,4.5,"May 28, 2022"
16,62cf07a17587fda9ee4b9d77,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Nice Car With Comfort,This is a good car withÂ comfortÂ and safety.Â Its smooth drive and the sound system were also very nice.,ayush choudhary,4.5,"May 27, 2022"
17,62cf07a27587fda9ee4b9d78,Mahindra Thar ,4.4/5,Rs.13.53 - 16.03 Lakh,Multi Purpose Car,This car is very comfortable and very nice. I like the safety features and the maintenance is low with decentÂ mileage.,ganeshe deep,4.5,"May 26, 2022"
